place_geoid,city,state,fiscal_year,population,police_usd,fire_usd,general_expenditure_usd,total_expenditure_usd,police_pct_general,fire_pct_general,police_fire_pct_general,police_flags,fire_flags,record_complete,source,police_real_usd,fire_real_usd,police_real_per_resident,fire_real_per_resident,police_fire_real_per_resident,police_fire_real_rpp_per_resident,real_dollar_base_year
4105800,Bend,OR,2015,87014,17044000,15563000,113206000,156806000,15.06,13.75,28.8,R,R,True,census_iuf,23178547,21164499,266.38,243.23,509.61,519.13,2025
4105800,Bend,OR,2017,87014,20006000,18095000,125757000,159714000,15.91,14.39,30.3,I,I,True,census_iuf,26835849,24272453,308.41,278.95,587.36,593.43,2025
4105800,Bend,OR,2018,87014,20361000,18427000,139917000,175306000,14.55,13.17,27.72,I,I,True,census_iuf,26742336,24202202,307.33,278.14,585.48,578.24,2025
4105800,Bend,OR,2019,94520,21841000,19810000,153976000,190736000,14.18,12.87,27.05,I,I,True,census_iuf,28002234,25398300,296.26,268.71,564.97,547.77,2025
4105800,Bend,OR,2020,100421,27488000,23986000,188348000,205059000,14.59,12.73,27.33,R,R,True,census_iuf,34615008,30205020,344.7,300.78,645.48,627.57,2025
4105800,Bend,OR,2021,100421,29831000,23504000,187059000,202458000,15.95,12.57,28.51,R,R,True,census_iuf,37107703,29237352,369.52,291.15,660.67,641.84,2025
4105800,Bend,OR,2022,101886,26935000,35516000,182216000,198849000,14.78,19.49,34.27,R,R,True,census_iuf,32001826,42197024,314.09,414.16,728.25,714.15,2025
4105800,Bend,OR,2023,102059,25056000,34709000,190796000,208978000,13.13,18.19,31.32,R,R,True,census_iuf,27563526,38182569,270.07,374.12,644.2,602.99,2025
4105800,Bend,OR,2024,103254,31044000,35886000,196845000,232077000,15.77,18.23,34.0,R,R,True,census_iuf,32800567,37916543,317.67,367.22,684.88,650.56,2025
0606000,Berkeley,CA,1967,111268,1933000,1957000,14070000,14883000,13.74,13.91,27.65,,,True,willamette_gfd (no imputation flags published),19207278,19445755,172.62,174.77,347.39,,2025
0606000,Berkeley,CA,1970,116716,3406000,2370000,19121000,19934000,17.81,12.39,30.21,,,True,willamette_gfd (no imputation flags published),29878416,20790325,255.99,178.13,434.12,,2025
0606000,Berkeley,CA,1971,116716,3907000,2633000,23365000,24178000,16.72,11.27,27.99,,,True,willamette_gfd (no imputation flags published),32418333,21847318,277.75,187.18,464.94,,2025
0606000,Berkeley,CA,1972,116716,4006000,2880000,23113000,24694000,17.33,12.46,29.79,,,True,willamette_gfd (no imputation flags published),31844535,22893724,272.84,196.15,468.99,,2025
0606000,Berkeley,CA,1973,116716,3927000,2967000,24847000,26429000,15.8,11.94,27.75,,,True,willamette_gfd (no imputation flags published),30245698,22851791,259.14,195.79,454.93,,2025
0606000,Berkeley,CA,1974,111637,4417000,3177000,27653000,29235000,15.97,11.49,27.46,,,True,willamette_gfd (no imputation flags published),32027528,23036327,286.89,206.35,493.24,,2025
0606000,Berkeley,CA,1975,111637,4396000,3278000,33219000,34801000,13.23,9.87,23.1,,,True,willamette_gfd (no imputation flags published),28707128,21406271,257.15,191.75,448.9,,2025
0606000,Berkeley,CA,1976,110465,4740000,3299000,41778000,43360000,11.35,7.9,19.24,,,True,willamette_gfd (no imputation flags published),28364495,19741449,256.77,178.71,435.49,,2025
0606000,Berkeley,CA,1977,110465,4992000,3351000,42480000,44514000,11.75,7.89,19.64,,,True,willamette_gfd (no imputation flags published),28244982,18960123,255.69,171.64,427.33,,2025
0606000,Berkeley,CA,1978,109387,4827000,1701000,53566000,55663000,9.01,3.18,12.19,,,True,willamette_gfd (no imputation flags published),25643876,9036717,234.43,82.61,317.04,,2025
0606000,Berkeley,CA,1979,109387,5724000,2448000,55065000,57213000,10.39,4.45,14.84,,,True,willamette_gfd (no imputation flags published),28263830,12087676,258.38,110.5,368.89,,2025
0606000,Berkeley,CA,1980,103328,5819000,3158000,56197000,58480000,10.35,5.62,15.97,,,True,willamette_gfd (no imputation flags published),25804219,14004077,249.73,135.53,385.26,,2025
0606000,Berkeley,CA,1981,103328,6693000,3564000,60468000,62688000,11.07,5.89,16.96,,,True,willamette_gfd (no imputation flags published),26150055,13924816,253.08,134.76,387.84,,2025
0606000,Berkeley,CA,1982,103328,7444000,5243000,61283000,63900000,12.15,8.56,20.7,,,True,willamette_gfd (no imputation flags published),26364617,18569276,255.15,179.71,434.87,,2025
0606000,Berkeley,CA,1983,103479,8140000,5489000,68916000,71533000,11.81,7.96,19.78,,,True,willamette_gfd (no imputation flags published),27156643,18312385,262.44,176.97,439.4,,2025
0606000,Berkeley,CA,1984,103479,9066000,6334000,72980000,75597000,12.42,8.68,21.1,,,True,willamette_gfd (no imputation flags published),29304571,20473765,283.19,197.85,481.05,,2025
0606000,Berkeley,CA,1985,103761,9776000,6436000,78484000,81101000,12.46,8.2,20.66,,,True,willamette_gfd (no imputation flags published),30291769,19942494,291.94,192.2,484.13,,2025
0606000,Berkeley,CA,1986,104112,16227000,10213000,91241000,93858000,17.78,11.19,28.98,,,True,willamette_gfd (no imputation flags published),48551757,30557657,466.34,293.51,759.85,,2025
0606000,Berkeley,CA,1987,104112,14817000,8733000,93973000,96710000,15.77,9.29,25.06,,,True,willamette_gfd (no imputation flags published),43523991,25652630,418.05,246.39,664.44,,2025
0606000,Berkeley,CA,1988,104112,16279000,9498000,97086000,99855000,16.77,9.78,26.55,,,True,willamette_gfd (no imputation flags published),46134772,26917382,443.13,258.54,701.67,,2025
0606000,Berkeley,CA,1989,103660,16330000,9126000,101085000,103879000,16.15,9.03,25.18,,,True,willamette_gfd (no imputation flags published),44440652,24835603,428.72,239.59,668.3,,2025
0606000,Berkeley,CA,1990,103660,12782000,11196000,116938000,119679000,10.93,9.57,20.5,,,True,willamette_gfd (no imputation flags published),33186092,29068337,320.14,280.42,600.56,,2025
0606000,Berkeley,CA,1991,102724,19395000,10955000,135981000,138779000,14.26,8.06,22.32,,,True,willamette_gfd (no imputation flags published),47774174,26984587,465.07,262.69,727.76,,2025
0606000,Berkeley,CA,1992,102724,22253000,13582000,146226000,149003000,15.22,9.29,24.51,,,True,willamette_gfd (no imputation flags published),52600570,32104477,512.06,312.53,824.59,,2025
0606000,Berkeley,CA,1993,102724,27522000,13821000,169537000,169664000,16.23,8.15,24.39,,,True,willamette_gfd (no imputation flags published),63154064,31714713,614.79,308.74,923.53,,2025
0606000,Berkeley,CA,1994,101122,23257000,10884000,160772000,163591000,14.47,6.77,21.24,,,True,willamette_gfd (no imputation flags published),51816113,24249326,512.41,239.8,752.21,,2025
0606000,Berkeley,CA,1996,103243,25849000,16182000,178617000,181435000,14.47,9.06,23.53,,,True,willamette_gfd (no imputation flags published),54605673,34184263,528.9,331.1,860.01,,2025
0606000,Berkeley,CA,1997,103243,26313000,16545000,178264000,182724000,14.76,9.28,24.04,,,True,willamette_gfd (no imputation flags published),53991626,33948674,522.96,328.82,851.78,,2025
0606000,Berkeley,CA,1998,103243,28763000,14625000,215877000,220372000,13.32,6.77,20.1,,,True,willamette_gfd (no imputation flags published),57694994,29335928,558.83,284.14,842.97,,2025
0606000,Berkeley,CA,1999,108101,32765000,18536000,218306000,221567000,15.01,8.49,23.5,,,True,willamette_gfd (no imputation flags published),64714493,36610647,598.65,338.67,937.32,,2025
0606000,Berkeley,CA,2000,102743,38823000,14371000,238501000,241781000,16.28,6.03,22.3,,,True,willamette_gfd (no imputation flags published),75022768,27770966,730.2,270.3,1000.49,,2025
0606000,Berkeley,CA,2001,102743,33590000,18549000,223447000,226352000,15.03,8.3,23.33,,,True,willamette_gfd (no imputation flags published),62799450,34678982,611.23,337.53,948.76,,2025
0606000,Berkeley,CA,2002,102743,33580000,19041000,231268000,231268000,14.52,8.23,22.75,,,True,willamette_gfd (no imputation flags published),61043738,34613872,594.14,336.9,931.04,,2025
0606000,Berkeley,CA,2003,103640,38228000,13866000,212055000,212055000,18.03,6.54,24.57,,,True,willamette_gfd (no imputation flags published),68411545,24814128,660.09,239.43,899.51,,2025
0606000,Berkeley,CA,2004,103640,37327000,15706000,240423000,240423000,15.53,6.53,22.06,,,True,willamette_gfd (no imputation flags published),65310687,27480635,630.17,265.15,895.32,,2025
0606000,Berkeley,CA,2005,100744,40354000,19174000,243482000,243482000,16.57,7.87,24.45,,,True,willamette_gfd (no imputation flags published),68775478,32678322,682.68,324.37,1007.05,,2025
0606000,Berkeley,CA,2006,100744,44015000,24193000,277327000,277327000,15.87,8.72,24.59,,,True,willamette_gfd (no imputation flags published),72556688,39881039,720.21,395.87,1116.07,,2025
0606000,Berkeley,CA,2007,101555,46222000,23044000,290611000,,15.91,7.93,23.83,,,True,willamette_gfd (no imputation flags published),73813737,36799873,726.84,362.36,1089.2,,2025
0606000,Berkeley,CA,2008,101377,48164000,20595000,277257000,,17.37,7.43,24.8,,,True,willamette_gfd (no imputation flags published),74784957,31978162,737.69,315.44,1053.13,,2025
0606000,Berkeley,CA,2009,101377,50290000,21029000,292656000,,17.18,7.19,24.37,,,True,willamette_gfd (no imputation flags published),75198736,31444705,741.77,310.18,1051.95,883.4,2025
0606000,Berkeley,CA,2010,101377,52742000,21612000,296050000,,17.82,7.3,25.12,,,True,willamette_gfd (no imputation flags published),79146803,32431851,780.72,319.91,1100.63,955.33,2025
0606000,Berkeley,CA,2011,101377,54571000,23286000,295255000,,18.48,7.89,26.37,,,True,willamette_gfd (no imputation flags published),80569906,34379997,794.76,339.13,1133.89,995.24,2025
0606000,Berkeley,CA,2012,120972,54430000,26557000,300741000,300741000,18.1,8.83,26.93,R,R,True,census_iuf,77902709,38009595,643.97,314.2,958.17,852.64,2025
0606000,Berkeley,CA,2013,120972,55583000,23837000,292292000,292292000,19.02,8.16,27.17,R,R,True,census_iuf,77940006,33424895,644.28,276.3,920.58,818.13,2025
0606000,Berkeley,CA,2014,120972,56920000,23750000,299077000,299077000,19.03,7.94,26.97,R,R,True,census_iuf,78662567,32822136,650.25,271.32,921.57,816.04,2025
0606000,Berkeley,CA,2015,120972,57952000,20354000,304768000,305035000,19.02,6.68,25.69,R,R,True,census_iuf,78810323,27679896,651.48,228.81,880.29,771.93,2025
0606000,Berkeley,CA,2016,120972,60949000,23861000,327357000,,18.62,7.29,25.91,,,True,willamette_gfd (no imputation flags published),82787749,32410679,684.35,267.92,952.27,822.45,2025
0606000,Berkeley,CA,2017,120972,65719000,26538000,364788000,364788000,18.02,7.27,25.29,R,IR,True,census_iuf,88154812,35597809,728.72,294.26,1022.99,878.93,2025
0606000,Berkeley,CA,2018,120972,66573000,26808000,414255000,414255000,16.07,6.47,22.54,R,IR,True,census_iuf,87437628,35209889,722.79,291.06,1013.85,833.76,2025
0606000,Berkeley,CA,2022,122726,85671000,33681000,522065000,522065000,16.41,6.45,22.86,R,R,True,census_iuf,101786835,40016836,829.38,326.07,1155.45,962.57,2025
0606000,Berkeley,CA,2024,118950,91447000,47337000,574272000,574272000,15.92,8.24,24.17,R,R,True,census_iuf,96621360,50015477,812.29,420.47,1232.76,1048.7,2025
3006550,Billings,MT,2007,100148,16721000,16261000,130616000,,12.8,12.45,25.25,,,True,willamette_gfd (no imputation flags published),26702425,25967833,266.63,259.29,525.92,,2025
3006550,Billings,MT,2008,101876,16139000,20804000,152136000,,10.61,13.67,24.28,,,True,willamette_gfd (no imputation flags published),25059265,32302679,245.98,317.08,563.06,,2025
3006550,Billings,MT,2009,101876,16622000,15299000,142859000,,11.64,10.71,22.34,,,True,willamette_gfd (no imputation flags published),24854909,22876625,243.97,224.55,468.53,493.41,2025
3006550,Billings,MT,2010,101876,24108000,15238000,146915000,,16.41,10.37,26.78,,,True,willamette_gfd (no imputation flags published),36177451,22866766,355.11,224.46,579.57,605.15,2025
3006550,Billings,MT,2011,101876,23511000,15155000,135948000,,17.29,11.15,28.44,,,True,willamette_gfd (no imputation flags published),34712193,22375198,340.73,219.63,560.36,589.97,2025
3006550,Billings,MT,2012,110263,19518000,15000000,121352000,150128000,16.08,12.36,28.44,R,R,True,census_iuf,27935056,21468687,253.35,194.7,448.05,462.86,2025
3006550,Billings,MT,2013,110263,19410000,15503000,134762000,162544000,14.4,11.5,25.91,R,R,True,census_iuf,27217234,21738732,246.84,197.15,443.99,453.22,2025
3006550,Billings,MT,2014,110263,22347000,16773000,154842000,181145000,14.43,10.83,25.26,R,R,True,census_iuf,30883211,23180029,280.09,210.22,490.31,509.03,2025
3006550,Billings,MT,2015,110263,21876000,16220000,144374000,178437000,15.15,11.23,26.39,R,R,True,census_iuf,29749700,22057969,269.81,200.05,469.86,483.79,2025
3006550,Billings,MT,2016,110263,20978000,18935000,144738000,,14.49,13.08,27.58,,,True,willamette_gfd (no imputation flags published),28494666,25719635,258.42,233.26,491.68,507.89,2025
3006550,Billings,MT,2017,110263,22093000,19048000,147162000,176316000,15.01,12.94,27.96,R,R,True,census_iuf,29635330,25550798,268.77,231.73,500.5,527.85,2025
3006550,Billings,MT,2018,110263,23476000,18999000,161172000,188709000,14.57,11.79,26.35,R,R,True,census_iuf,30833607,24953472,279.64,226.31,505.95,520.75,2025
3006550,Billings,MT,2019,109642,24903000,18824000,156998000,186004000,15.86,11.99,27.85,R,R,True,census_iuf,31928009,24134154,291.2,220.12,511.32,542.87,2025
3006550,Billings,MT,2020,109577,26078000,20680000,164281000,202861000,15.87,12.59,28.46,R,R,True,census_iuf,32839428,26041850,299.69,237.66,537.35,561.54,2025
3006550,Billings,MT,2021,109577,26248000,21214000,157506000,188924000,16.66,13.47,30.13,R,R,True,census_iuf,32650698,26388750,297.97,240.82,538.79,584.26,2025
3006550,Billings,MT,2022,109736,27261000,23592000,167213000,198491000,16.3,14.11,30.41,R,AR,True,census_iuf,32389151,28029964,295.16,255.43,550.59,596.54,2025
3006550,Billings,MT,2023,117445,29449000,25602000,185002000,224141000,15.92,13.84,29.76,R,R,True,census_iuf,32396164,28164168,275.84,239.81,515.65,562.53,2025
3006550,Billings,MT,2024,119960,30882000,27655000,214636000,268902000,14.39,12.88,27.27,R,R,True,census_iuf,32629401,29219807,272.0,243.58,515.58,570.65,2025
0107000,Birmingham,AL,1967,340887,4462000,3583000,28659000,37147000,15.57,12.5,28.07,,,True,willamette_gfd (no imputation flags published),44336718,35602524,130.06,104.44,234.5,,2025
0107000,Birmingham,AL,1970,300910,5789000,4676000,40939000,54079000,14.14,11.42,25.56,,,True,willamette_gfd (no imputation flags published),50782780,41019223,168.76,136.32,305.08,,2025
0107000,Birmingham,AL,1971,300910,6415000,5411000,43585000,55153000,14.72,12.41,27.13,,,True,willamette_gfd (no imputation flags published),53228463,44897772,176.89,149.21,326.1,,2025
0107000,Birmingham,AL,1972,300910,7241000,5742000,53086000,68295000,13.64,10.82,24.46,,,True,willamette_gfd (no imputation flags published),57560229,45644363,191.29,151.69,342.97,,2025
0107000,Birmingham,AL,1973,300910,8693000,6341000,78178000,95033000,11.12,8.11,19.23,,,True,willamette_gfd (no imputation flags published),66953361,48838291,222.5,162.3,384.8,,2025
0107000,Birmingham,AL,1974,295686,9479000,6874000,89178000,103945000,10.63,7.71,18.34,,,True,willamette_gfd (no imputation flags published),68731930,49843157,232.45,168.57,401.02,,2025
0107000,Birmingham,AL,1975,295686,12425000,8810000,99301000,118110000,12.51,8.87,21.38,,,True,willamette_gfd (no imputation flags published),81138778,57531802,274.41,194.57,468.98,,2025
0107000,Birmingham,AL,1976,276273,13261000,9084000,99772000,119308000,13.29,9.1,22.4,,,True,willamette_gfd (no imputation flags published),79354761,54359298,287.23,196.76,483.99,,2025
0107000,Birmingham,AL,1977,276273,12902000,9739000,92860000,115274000,13.89,10.49,24.38,,,True,willamette_gfd (no imputation flags published),73000151,55103741,264.23,199.45,463.69,,2025
0107000,Birmingham,AL,1978,282358,15705000,12523000,127754000,156220000,12.29,9.8,22.1,,,True,willamette_gfd (no imputation flags published),83434238,66529574,295.49,235.62,531.11,,2025
0107000,Birmingham,AL,1979,282358,17924000,14281000,125767000,159263000,14.25,11.36,25.61,,,True,willamette_gfd (no imputation flags published),88504698,70516380,313.45,249.74,563.19,,2025
0107000,Birmingham,AL,1980,284413,17369000,14642000,146977000,153174000,11.82,9.96,21.78,,,True,willamette_gfd (no imputation flags published),77022424,64929606,270.81,228.29,499.11,,2025
0107000,Birmingham,AL,1981,284413,18165000,15189000,100573000,107172000,18.06,15.1,33.16,,,True,willamette_gfd (no imputation flags published),70972022,59344566,249.54,208.66,458.19,,2025
0107000,Birmingham,AL,1982,286799,20073000,17874000,157302000,164701000,12.76,11.36,24.12,,,True,willamette_gfd (no imputation flags published),71093090,63304831,247.88,220.73,468.61,,2025
0107000,Birmingham,AL,1983,283239,19831000,17548000,177645000,185623000,11.16,9.88,21.04,,,True,willamette_gfd (no imputation flags published),66160121,58543583,233.58,206.69,440.28,,2025
0107000,Birmingham,AL,1984,283239,21848000,17631000,194103000,203098000,11.26,9.08,20.34,,,True,willamette_gfd (no imputation flags published),70620589,56989729,249.33,201.21,450.54,,2025
0107000,Birmingham,AL,1985,279813,21502000,18950000,200362000,210134000,10.73,9.46,20.19,,,True,willamette_gfd (no imputation flags published),66625778,58718189,238.11,209.85,447.96,,2025
0107000,Birmingham,AL,1986,277511,22950000,21009000,218036000,228604000,10.53,9.64,20.16,,,True,willamette_gfd (no imputation flags published),68667211,62859670,247.44,226.51,473.95,,2025
0107000,Birmingham,AL,1987,277511,23716000,21023000,208419000,219461000,11.38,10.09,21.47,,,True,willamette_gfd (no imputation flags published),69664235,61753720,251.03,222.53,473.56,,2025
0107000,Birmingham,AL,1988,277511,25280000,21490000,225566000,238349000,11.21,9.53,20.73,,,True,willamette_gfd (no imputation flags published),71643654,60902774,258.17,219.46,477.63,,2025
0107000,Birmingham,AL,1989,277280,27435000,21891000,237220000,252101000,11.57,9.23,20.79,,,True,willamette_gfd (no imputation flags published),74661929,59574423,269.27,214.85,484.12,,2025
0107000,Birmingham,AL,1990,277280,32104000,26294000,258137000,273365000,12.44,10.19,22.62,,,True,willamette_gfd (no imputation flags published),83352081,68267494,300.61,246.2,546.81,,2025
0107000,Birmingham,AL,1991,265968,33404000,26623000,310364000,326037000,10.76,8.58,19.34,,,True,willamette_gfd (no imputation flags published),82281438,65578336,309.37,246.56,555.93,,2025
0107000,Birmingham,AL,1992,265968,35757000,27584000,309141000,329042000,11.57,8.92,20.49,,,True,willamette_gfd (no imputation flags published),84520674,65201731,317.79,245.15,562.93,,2025
0107000,Birmingham,AL,1993,265968,39558000,27347000,294635000,315157000,13.43,9.28,22.71,,,True,willamette_gfd (no imputation flags published),90772781,62752496,341.29,235.94,577.23,,2025
