ori,agency_name,city,state,year,population_covered,months_reported,violent_crime,murder,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,reporting_system,source_file,retrieved
MN0271100,Minneapolis,Minneapolis,MN,2013,396206,12,4038,36,385,1856,1761,19358,4601,13182,1575,SRS,RETURNA2013.TXT,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2014,404461,12,4093,31,389,1871,1802,19123,4112,13480,1531,SRS,RETA14.DAT,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2015,413479,12,4395,47,407,1896,2045,17341,3555,12069,1717,SRS,RETA-COMB.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2016,416751,12,4622,35,455,1844,2288,17594,3424,12183,1987,SRS,RETA2016.TXT,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2017,418971,12,4614,42,514,1819,2239,19446,3762,13296,2388,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2018,428261,12,3395,31,432,1184,1748,16750,3089,11471,2190,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2019,431016,12,4037,47,482,1293,2215,19552,3413,13230,2909,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2020,435116,12,5085,83,398,1784,2820,19942,3934,12029,3979,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2021,438463,12,5664,94,388,2217,2965,18462,2535,11728,4199,converted,reta-2021.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2022,421690,12,5215,79,350,1773,3013,22265,2559,13554,6152,converted,reta-2022.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2023,422341,12,4803,72,381,1437,2913,22286,2566,11930,7790,converted,reta-2023.txt,2026-09-15
MN0271100,Minneapolis,Minneapolis,MN,2024,423282,12,4941,77,399,1575,2890,21824,2622,12644,6558,converted,reta-2024.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2012,108582,12,225,2,64,55,104,2721,495,2137,89,SRS,RETA12.DAT,2026-09-15
MN0550100,Rochester,Rochester,MN,2013,109675,12,214,0,50,54,110,2558,429,2026,103,SRS,RETURNA2013.TXT,2026-09-15
MN0550100,Rochester,Rochester,MN,2014,111712,12,205,2,46,52,105,2223,338,1775,110,SRS,RETA14.DAT,2026-09-15
MN0550100,Rochester,Rochester,MN,2015,112542,12,198,1,47,50,100,2546,468,1987,91,SRS,RETA-COMB.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2016,113306,12,242,0,76,49,117,2479,375,1972,132,SRS,RETA2016.TXT,2026-09-15
MN0550100,Rochester,Rochester,MN,2017,115228,12,224,1,61,46,116,2143,288,1757,98,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2018,117037,12,227,5,58,41,123,2435,353,1952,130,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2019,118267,12,243,2,72,34,135,2235,285,1821,129,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2020,120336,12,261,5,78,44,134,2339,333,1852,154,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2021,121225,12,296,1,79,45,171,2466,303,1996,167,converted,reta-2021.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2022,121534,12,273,1,77,31,164,2285,279,1862,144,converted,reta-2022.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2023,122035,12,204,1,49,28,126,1967,225,1588,154,converted,reta-2023.txt,2026-09-15
MN0550100,Rochester,Rochester,MN,2024,122694,12,195,5,37,32,121,1688,214,1361,113,converted,reta-2024.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2012,290700,12,2101,13,168,658,1262,11893,3150,6938,1805,SRS,RETA12.DAT,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2013,294690,12,2200,14,218,716,1252,10973,2769,6443,1761,SRS,RETURNA2013.TXT,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2014,297984,12,1974,11,181,654,1128,10383,2330,6045,2008,SRS,RETA14.DAT,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2015,300721,12,2115,16,204,714,1181,9870,2125,5997,1748,SRS,RETA-COMB.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2016,303920,12,1970,19,184,700,1067,9811,2278,5659,1874,SRS,RETA2016.TXT,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2017,306696,12,1996,22,217,697,1060,10935,2274,6577,2084,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2018,309756,12,1941,15,277,560,1089,10082,1909,5877,2296,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2019,310263,12,1752,28,236,542,946,11208,2038,6751,2419,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2020,309859,12,2330,33,237,725,1335,11801,2149,6821,2831,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2021,309957,12,2416,38,287,519,1572,12513,1705,8172,2636,converted,reta-2021.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2022,277533,12,2132,34,247,414,1437,12924,1505,8227,3192,converted,reta-2022.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2023,300368,12,1880,27,205,381,1267,9305,1307,5916,2082,converted,reta-2023.txt,2026-09-15
MN0620900,St. Paul,St. Paul,MN,2024,304051,12,1882,26,202,364,1290,8643,1425,5754,1464,converted,reta-2024.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2012,110646,12,476,3,41,162,270,4221,784,3294,143,SRS,RETA12.DAT,2026-09-15
MO0100200,Columbia,Columbia,MO,2013,114587,12,416,5,67,112,232,4359,703,3490,166,SRS,RETURNA2013.TXT,2026-09-15
MO0100200,Columbia,Columbia,MO,2014,116847,12,410,5,63,116,226,3988,750,3069,169,SRS,RETA14.DAT,2026-09-15
MO0100200,Columbia,Columbia,MO,2015,118911,12,600,1,82,141,376,3635,839,2570,226,SRS,RETA-COMB.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2016,121143,12,517,6,111,127,273,3245,530,2469,246,SRS,RETA2016.TXT,2026-09-15
MO0100200,Columbia,Columbia,MO,2017,122585,12,610,9,115,117,369,3597,505,2826,266,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2018,123586,12,446,5,89,104,248,3483,549,2648,286,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2019,125017,12,404,12,72,74,246,3273,499,2461,313,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2020,124829,12,571,13,108,56,394,3360,409,2509,442,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2021,126418,12,645,6,154,51,434,3164,380,2407,377,converted,reta-2021.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2022,127862,12,599,11,90,65,433,3345,397,2488,460,converted,reta-2022.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2023,129602,12,508,7,83,43,375,3273,403,2420,450,converted,reta-2023.txt,2026-09-15
MO0100200,Columbia,Columbia,MO,2024,130354,12,458,13,52,52,341,3043,438,2108,497,converted,reta-2024.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2012,160962,12,1596,16,141,353,1086,14504,2215,11238,1051,SRS,RETA12.DAT,2026-09-15
MO0390300,Springfield,Springfield,MO,2013,163062,12,1894,12,281,395,1206,14691,2313,11232,1146,SRS,RETURNA2013.TXT,2026-09-15
MO0390300,Springfield,Springfield,MO,2014,165280,12,1961,16,265,390,1290,12638,1814,9509,1315,SRS,RETA14.DAT,2026-09-15
MO0390300,Springfield,Springfield,MO,2015,166860,12,2262,10,298,448,1506,13007,1956,9799,1252,SRS,RETA-COMB.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2016,168307,12,2251,8,293,428,1522,14251,2120,10483,1648,SRS,RETA2016.TXT,2026-09-15
MO0390300,Springfield,Springfield,MO,2017,168654,12,2258,14,352,382,1510,14932,2236,10727,1969,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2018,168537,12,2218,16,333,295,1574,11830,1975,8385,1470,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2019,169235,12,2571,11,356,319,1885,13188,2068,9436,1684,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2020,168856,12,2675,22,214,384,2055,12418,1859,9144,1415,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2021,168988,12,2677,17,216,340,2104,10992,1548,7994,1450,converted,reta-2021.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2022,169822,12,2430,17,209,310,1894,8370,1371,5842,1157,converted,reta-2022.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2023,170521,12,2011,15,191,232,1573,7051,1282,4792,977,converted,reta-2023.txt,2026-09-15
MO0390300,Springfield,Springfield,MO,2024,170527,12,2026,10,186,211,1619,7180,1241,5156,783,converted,reta-2024.txt,2026-09-15
MO0480600,Independence,Independence,MO,2012,117433,12,537,5,43,127,362,7152,1253,5116,783,SRS,RETA12.DAT,2026-09-15
MO0480600,Independence,Independence,MO,2013,117381,12,543,7,51,122,363,7108,1167,5149,792,SRS,RETURNA2013.TXT,2026-09-15
MO0480600,Independence,Independence,MO,2014,117321,12,476,3,43,126,304,6582,1128,4616,838,SRS,RETA14.DAT,2026-09-15
MO0480600,Independence,Independence,MO,2015,117639,12,500,7,57,132,304,6061,848,4298,915,SRS,RETA-COMB.txt,2026-09-15
MO0480600,Independence,Independence,MO,2016,117335,12,601,9,49,140,403,6389,891,4542,956,SRS,RETA2016.TXT,2026-09-15
MO0480600,Independence,Independence,MO,2017,117055,12,646,11,33,156,446,6702,785,4655,1262,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480600,Independence,Independence,MO,2018,117368,12,521,10,70,105,336,6115,704,4203,1208,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480600,Independence,Independence,MO,2019,116931,12,708,9,134,106,459,5532,568,3950,1014,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480600,Independence,Independence,MO,2020,116648,12,809,13,155,125,516,5371,587,3802,982,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480600,Independence,Independence,MO,2021,116761,12,733,8,149,98,478,4763,458,3246,1059,converted,reta-2021.txt,2026-09-15
MO0480600,Independence,Independence,MO,2022,121255,12,663,12,129,91,431,4119,459,2725,935,converted,reta-2022.txt,2026-09-15
MO0480600,Independence,Independence,MO,2023,120326,12,282,14,53,36,179,1796,249,1083,464,converted,reta-2023.txt,2026-09-15
MO0480600,Independence,Independence,MO,2024,120271,12,705,11,123,91,480,4291,507,2798,986,converted,reta-2024.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2012,91840,12,109,0,13,24,72,2127,263,1756,108,SRS,RETA12.DAT,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2013,92765,12,92,0,19,15,58,1958,267,1582,109,SRS,RETURNA2013.TXT,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2014,93594,12,84,2,21,19,42,1797,245,1448,104,SRS,RETA14.DAT,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2015,94450,12,100,1,16,18,65,1779,216,1460,103,SRS,RETA-COMB.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2016,95821,12,104,2,21,35,46,1626,205,1338,83,SRS,RETA2016.TXT,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2017,96855,12,133,1,26,37,69,1869,178,1572,119,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2018,98144,12,118,2,24,25,67,2105,208,1718,179,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2019,99365,12,115,0,33,28,54,2095,212,1702,181,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2020,100268,12,129,0,28,25,76,2050,167,1648,235,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2021,102519,12,156,3,23,15,115,1814,164,1394,256,converted,reta-2021.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2022,103976,12,144,6,24,11,103,2181,155,1719,307,converted,reta-2022.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2023,104402,12,170,1,24,11,134,2287,139,1821,327,converted,reta-2023.txt,2026-09-15
MO0480800,Lee's Summit,Lee's Summit,MO,2024,105053,12,152,1,37,10,104,2502,142,2048,312,converted,reta-2024.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2012,80670,12,75,2,5,5,63,1246,125,1100,21,SRS,RETA12.DAT,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2013,82672,12,64,1,8,6,49,1218,139,1059,20,SRS,RETURNA2013.TXT,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2014,83550,12,60,0,9,9,42,1079,101,954,24,SRS,RETA14.DAT,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2015,85063,12,56,0,8,7,41,1017,94,898,25,SRS,RETA-COMB.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2016,86093,12,71,1,11,9,50,1011,74,901,36,SRS,RETA2016.TXT,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2017,87388,12,158,1,25,4,128,1006,89,861,56,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2018,88763,12,146,0,15,2,129,952,54,839,59,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2019,89611,12,114,1,16,9,88,1015,75,867,73,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2020,89698,12,114,0,36,8,70,1034,56,876,102,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2021,90813,12,103,1,42,7,53,742,42,608,92,converted,reta-2021.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2022,95689,12,92,2,26,8,56,694,44,586,64,converted,reta-2022.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2023,94702,12,83,0,27,11,45,671,47,577,47,converted,reta-2023.txt,2026-09-15
MO0920100,O'Fallon,O'Fallon,MO,2024,94911,12,57,0,18,1,38,458,29,395,34,converted,reta-2024.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2012,464073,12,5889,105,257,1648,3879,25797,7002,15187,3608,SRS,RETA12.DAT,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2013,465514,12,5876,99,392,1666,3719,24655,6336,14015,4304,SRS,RETURNA2013.TXT,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2014,468417,12,5892,79,412,1626,3775,22776,5688,13120,3968,SRS,RETA14.DAT,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2015,473373,12,6735,110,383,1710,4532,21111,4887,12313,3911,SRS,RETA-COMB.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2016,478364,12,7925,131,424,1902,5468,20922,4776,12191,3955,SRS,RETA2016.TXT,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2017,484750,12,8523,153,499,1888,5983,22136,4681,13016,4439,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2018,492916,12,7915,142,437,1642,5694,21376,3736,13402,4238,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2019,495762,12,7270,152,386,1462,5270,19542,3120,12527,3895,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2020,499135,12,8000,176,422,1290,6112,20816,3099,13136,4581,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2021,500765,12,7433,156,450,1215,5612,21675,2849,14149,4677,converted,reta-2021.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2022,508755,12,7583,167,415,1120,5881,24108,2900,15103,6105,converted,reta-2022.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2023,509758,12,7594,180,433,1233,5748,25443,2815,13536,9092,converted,reta-2023.txt,2026-09-15
MOKPD0000,Kansas City,Kansas City,MO,2024,511437,12,7961,141,402,1300,6118,24048,2529,12641,8878,converted,reta-2024.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2012,318667,12,5661,113,199,1778,3571,21995,4986,13520,3489,SRS,RETA12.DAT,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2013,318563,12,5077,120,333,1457,3167,21087,4305,13452,3330,SRS,RETURNA2013.TXT,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2014,318574,12,5348,159,279,1562,3348,19919,4209,12463,3247,SRS,RETA14.DAT,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2015,317095,12,5762,188,263,1790,3521,20028,4202,12680,3146,SRS,RETA-COMB.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2016,314507,12,6017,188,289,1904,3636,18653,3201,12394,3058,SRS,RETA2016.TXT,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2017,310284,12,6461,205,289,1944,4023,18745,3138,12894,2713,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2018,306875,12,5525,187,309,1452,3577,18142,2979,12413,2750,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2019,300521,12,5792,194,265,1475,3858,18582,3044,12540,2998,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2020,298422,12,6017,263,234,1242,4278,17399,2552,11626,3221,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2021,295536,12,4848,203,194,888,3563,17884,2160,11925,3799,converted,reta-2021.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2022,286053,12,4298,201,173,810,3114,20943,2329,11271,7343,converted,reta-2022.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2023,280108,12,4082,160,217,730,2975,18038,2139,9684,6215,converted,reta-2023.txt,2026-09-15
MOSPD0000,St. Louis,St. Louis,MO,2024,277294,12,3803,151,178,691,2783,15977,2300,9564,4113,converted,reta-2024.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2012,175939,12,1668,63,135,799,671,11568,4124,6308,1136,SRS,RETA12.DAT,2026-09-15
MS0250100,Jackson,Jackson,MS,2013,176039,12,1631,50,110,845,626,10284,3366,5864,1054,SRS,RETURNA2013.TXT,2026-09-15
MS0250100,Jackson,Jackson,MS,2014,172376,12,1593,61,117,801,614,10382,2952,6303,1127,SRS,RETA14.DAT,2026-09-15
MS0250100,Jackson,Jackson,MS,2015,170508,12,1571,53,139,781,598,8621,2395,5222,1004,SRS,RETA-COMB.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2016,170070,12,1451,58,107,681,605,7884,1948,5064,872,SRS,RETA2016.TXT,2026-09-15
MS0250100,Jackson,Jackson,MS,2017,168397,12,1314,60,121,542,591,7449,2006,4696,747,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2018,166024,12,1252,78,100,476,598,7855,2073,4726,1056,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2019,163297,12,1338,76,109,478,675,7411,1806,4693,912,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2020,159243,11,1614,110,116,502,886,6579,1498,4098,983,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2021,156320,,,,,,,,,,,,reta-2021.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2022,146738,,,,,,,,,,,,reta-2022.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2023,142618,,,,,,,,,,,,reta-2023.txt,2026-09-15
MS0250100,Jackson,Jackson,MS,2024,140741,,,,,,,,,,,,reta-2024.txt,2026-09-15
MT0560100,Billings,Billings,MT,2012,106371,12,381,3,38,72,268,4815,793,3611,411,SRS,RETA12.DAT,2026-09-15
MT0560100,Billings,Billings,MT,2013,107802,12,426,4,41,85,296,5614,989,4081,544,SRS,RETURNA2013.TXT,2026-09-15
MT0560100,Billings,Billings,MT,2014,110245,12,420,10,72,54,284,4961,634,3765,562,SRS,RETA14.DAT,2026-09-15
MT0560100,Billings,Billings,MT,2015,109997,12,485,9,66,67,343,5203,603,3842,758,SRS,RETA-COMB.txt,2026-09-15
MT0560100,Billings,Billings,MT,2016,111447,12,515,0,62,81,372,5226,723,3706,797,SRS,RETA2016.TXT,2026-09-15
MT0560100,Billings,Billings,MT,2017,111317,12,540,2,85,60,393,6092,779,4471,842,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MT0560100,Billings,Billings,MT,2018,110397,12,610,9,59,108,434,5335,727,3811,797,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MT0560100,Billings,Billings,MT,2019,110198,12,702,3,83,97,519,4553,615,3304,634,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MT0560100,Billings,Billings,MT,2020,110157,12,968,14,102,125,727,5294,717,3751,826,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
MT0560100,Billings,Billings,MT,2021,110274,12,1204,7,125,129,943,5304,627,3640,1037,converted,reta-2021.txt,2026-09-15
MT0560100,Billings,Billings,MT,2022,117866,12,1112,13,95,145,859,5110,674,3629,807,converted,reta-2022.txt,2026-09-15
MT0560100,Billings,Billings,MT,2023,121365,12,1091,9,104,150,828,4391,422,3322,647,converted,reta-2023.txt,2026-09-15
MT0560100,Billings,Billings,MT,2024,122105,12,914,10,98,105,701,3777,446,2817,514,converted,reta-2024.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2012,417970,12,2485,41,187,815,1442,19178,3311,13120,2747,SRS,RETA12.DAT,2026-09-15
NB0280200,Omaha,Omaha,NB,2013,425076,12,2449,42,184,718,1505,19108,3509,12519,3080,SRS,RETURNA2013.TXT,2026-09-15
NB0280200,Omaha,Omaha,NB,2014,438465,12,2458,32,180,723,1523,19053,2997,12910,3146,SRS,RETA14.DAT,2026-09-15
NB0280200,Omaha,Omaha,NB,2015,452252,12,2329,48,174,655,1452,16261,2160,11558,2543,SRS,RETA-COMB.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2016,446163,12,2531,29,245,610,1647,16807,2111,11571,3125,SRS,RETA2016.TXT,2026-09-15
NB0280200,Omaha,Omaha,NB,2017,449388,12,2909,31,410,625,1843,17437,2088,11849,3500,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2018,469351,12,2628,22,403,456,1747,16314,1848,11343,3123,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2019,470481,12,2883,23,379,519,1962,17144,1684,12307,3153,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2020,480297,12,3032,37,351,464,2180,15247,1521,10697,3029,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2021,480307,,,,,,,,,,,,reta-2021.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2022,483462,12,2713,29,298,336,2050,16768,1255,12156,3357,converted,reta-2022.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2023,481471,12,791,16,106,117,552,8036,612,4999,2425,converted,reta-2023.txt,2026-09-15
NB0280200,Omaha,Omaha,NB,2024,480235,12,1719,20,228,211,1260,15052,1140,10879,3033,converted,reta-2024.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2012,264175,12,1050,3,182,197,668,10171,1616,8244,311,SRS,RETA12.DAT,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2013,267565,12,990,5,142,212,631,9354,1423,7625,306,SRS,RETURNA2013.TXT,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2014,271208,12,918,7,152,205,554,9082,1305,7452,325,SRS,RETA14.DAT,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2015,276585,12,1026,2,193,214,617,9033,1328,7344,361,SRS,RETA-COMB.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2016,281138,12,1007,11,222,191,583,8730,1261,7117,352,SRS,RETA2016.TXT,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2017,284063,12,865,0,217,161,487,7178,1047,5837,294,SRS,2017_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2018,288589,12,1045,6,283,162,594,8307,1182,6694,431,SRS,2018_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2019,291128,12,1115,5,323,166,621,8008,988,6566,454,SRS,2019_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2020,292600,12,1092,7,241,137,707,7147,861,5775,511,SRS,2020_RETA_NATIONAL_MASTER_FILE.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2021,293808,12,1267,8,309,139,811,8055,923,6499,633,converted,reta-2021.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2022,293937,12,1162,11,273,146,732,8388,884,6646,858,converted,reta-2022.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2023,293155,12,1112,8,290,156,658,7890,750,6184,956,converted,reta-2023.txt,2026-09-15
NB0550100,Lincoln,Lincoln,NB,2024,295808,12,1067,8,219,120,720,7273,779,5542,952,converted,reta-2024.txt,2026-09-15
NC0110100,Asheville,Asheville,NC,2012,85295,12,423,6,33,141,243,4910,742,3832,336,SRS,RETA12.DAT,2026-09-15
NC0110100,Asheville,Asheville,NC,2013,86445,12,446,6,24,146,270,5068,1015,3726,327,SRS,RETURNA2013.TXT,2026-09-15
NC0110100,Asheville,Asheville,NC,2014,88184,12,501,4,43,194,260,4277,841,3164,272,SRS,RETA14.DAT,2026-09-15
