city,state,fiscal_year,view,population,police_usd,fire_usd,total_expenditure_usd,general_expenditure_usd,source_url,retrieved
Schenectady,NY,2017,city_only,65076,20303253,9836212,116015894,108915017,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2017,fisc,65076,21537687,9836212,474918012,450548141,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2022,city_only,68922,21081097,12086910,133263168,126286666,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2022,fisc,68922,27439981,12086910,557006055,536379070,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2023,city_only,68687,24464936,15278736,148357051,140817966,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2023,fisc,68687,28332701,15278736,578279287,556306316,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2012,city_only,144441,44557780,31108819,869059565,856029624,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2012,fisc,144441,56040061,31108819,1231945355,1170017224,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2017,city_only,142952,47790084,35938299,778633252,763653498,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2017,fisc,142952,60292762,35938299,1141680109,1091161102,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2022,city_only,145862,0,0,546694079,546694079,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2022,fisc,145862,13126901,0,888758412,861763509,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2023,city_only,146778,53468290,48573244,902109330,885809633,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Syracuse,NY,2023,fisc,146778,67517880,48573244,1246413824,1202258598,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2012,city_only,50024,16972142,14503988,100481171,91264039,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2012,fisc,50024,18694724,14504741,372304193,347652804,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2017,city_only,49538,18938106,16653036,83913958,74263184,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2017,fisc,49538,20608670,16655029,360703533,336919914,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2022,city_only,51192,22448142,20123970,118145786,96658878,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2022,fisc,51192,24879499,20139213,440741946,407112509,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2023,city_only,50807,23252840,21529974,145084977,126812240,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Troy,NY,2023,fisc,50807,25730189,21550805,478293033,447074164,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2012,city_only,62047,15131955,9720806,94120050,94120050,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2012,fisc,62047,18466820,9808233,390760789,374351084,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2017,city_only,60630,15340977,13200761,83226981,83166013,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2017,fisc,60630,19640430,13274898,376656509,362071534,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2022,city_only,64580,18802765,11731725,104449194,104055945,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2022,fisc,64580,24419901,11731725,456999494,437472877,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2023,city_only,64044,22394906,14555280,121668229,121362740,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Utica,NY,2023,fisc,64044,28472682,14555280,526195751,505549887,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2012,city_only,197689,82206189,55429259,982684742,960303602,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2012,fisc,197689,91404428,55429259,1727719760,1604083510,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2017,city_only,200188,99418184,68116288,1161601969,1137252292,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2017,fisc,200188,106122397,68116288,2073507022,1942901283,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2022,city_only,210104,108262086,72045574,1340127992,1307967600,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2022,fisc,210104,117821211,72045574,2401424962,2275342181,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2023,city_only,208768,116068745,72477987,1456664106,1419607786,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Yonkers,NY,2023,fisc,208768,126584389,72477987,2564485235,2431687910,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2012,city_only,198992,33795236,25800374,369105634,329948502,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2012,fisc,198992,44553514,25800374,1019194988,955634934,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2017,city_only,198019,59475488,50409841,445236221,400110293,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2017,fisc,198019,67488176,50409841,1145981600,1074512567,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2022,city_only,188644,73845774,68165608,530088979,500591979,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2022,fisc,188644,84090002,68165608,1285203100,1226732727,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2023,city_only,188750,74165538,40637875,427892475,391682675,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Akron,OH,2023,fisc,188750,87778188,40637875,1218079250,1153379525,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2012,city_only,73213,20434129,18055912,134580262,111615106,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2012,fisc,73213,25247384,18055912,324542470,295562538,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2017,city_only,71683,19038994,18495204,179311731,161958890,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2017,fisc,71683,24749077,18495204,402732733,374535231,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2022,city_only,70164,21091015,18859736,205738654,182206102,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2022,fisc,70164,24783308,18859736,446753222,414100122,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2023,city_only,69592,21963931,19574838,143035221,126145243,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Canton,OH,2023,fisc,69592,22215158,19574838,402360762,372228122,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2012,city_only,296292,114028530,75050084,925308869,782031435,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2012,fisc,296292,146548149,75050084,2073519792,1866196613,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2017,city_only,299978,157514193,106253063,960223141,873367356,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2017,fisc,299978,194959770,106253063,2151956334,2005043316,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2022,city_only,308701,167905545,76140109,850812351,648925428,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2022,fisc,308701,207206057,76140109,2176486369,1919638029,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2023,city_only,310211,172688259,65792651,977837808,769006865,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cincinnati,OH,2023,fisc,310211,209773985,66130781,2133286924,1866604731,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2012,city_only,392862,172693815,89813335,1307589209,888503728,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2012,fisc,392862,187950833,89834057,3064369424,2532665007,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2017,city_only,387885,240555707,87426579,1440859786,1006597636,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2017,fisc,387885,279120383,87426579,3529078158,2953422597,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2022,city_only,365432,221477768,133812556,1250635841,800755395,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2022,fisc,365432,255972452,133812556,3280729383,2737873340,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2023,city_only,363622,222511210,134878308,1285447405,861365975,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland,OH,2023,fisc,363622,272527417,134878308,3451350939,2931553290,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2012,city_only,45742,8915170,6638986,67469014,56866007,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2012,fisc,45742,10691242,6641399,278529279,254134056,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2017,city_only,44767,7529994,5753824,68135838,54631980,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2017,fisc,44767,11980862,5753824,357449445,326847973,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2022,city_only,44727,10741800,9237819,29864825,29864825,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2022,fisc,44727,14963772,9237819,276285286,266292254,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2023,city_only,44293,10423915,8964017,28981796,28981796,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Cleveland Heights,OH,2023,fisc,44293,16516860,8964017,295728416,285277039,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Columbus,OH,2012,city_only,800677,255671921,189615197,1573168430,1316440712,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
